mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_estimators,param_min_samples_split,param_min_samples_leaf,param_max_samples,param_max_features,param_max_depth,param_criterion,param_bootstrap,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
5.574600267410278,0.6411273065992747,0.13875889778137207,0.027694199496510905,600,10,4,,0.5,8,entropy,True,"{'n_estimators': 600, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_samples': None, 'max_features': 0.5, 'max_depth': 8, 'criterion': 'entropy', 'bootstrap': True}",0.5154975394277015,0.5612133949072273,0.5371580573040599,0.5208762137160737,0.4608978445082731,0.5191286099726671,0.03317604838668825,34,0.7704395627793108,0.7529936043541972,0.7533563123209158,0.7710383223768313,0.7736753440061448,0.76430062916748,0.009149810657563024
5.466699171066284,0.6024561671615161,0.13371772766113282,0.018478463919411704,600,20,4,,0.5,,log_loss,True,"{'n_estimators': 600, 'min_samples_split': 20, 'min_samples_leaf': 4, 'max_samples': None, 'max_features': 0.5, 'max_depth': None, 'criterion': 'log_loss', 'bootstrap': True}",0.5200129833092092,0.5604915812117524,0.5306194325265939,0.5176805091520925,0.4658200574112714,0.5189249127221839,0.030618320718870187,35,0.8255321268741962,0.8115798090845487,0.8166680340087189,0.8226089549447211,0.8282891035388706,0.8209356056902111,0.006062097549789689
3.5440868854522707,0.42502946236448697,0.1302933692932129,0.015404182073720688,600,5,8,0.7,sqrt,,gini,True,"{'n_estimators': 600, 'min_samples_split': 5, 'min_samples_leaf': 8, 'max_samples': 0.7, 'max_features': 'sqrt', 'max_depth': None, 'criterion': 'gini', 'bootstrap': True}",0.5067200264897657,0.5789723803394843,0.5454379727182183,0.5106508914670365,0.4524866488363367,0.5188535839701683,0.04228493079689762,36,0.7368133782306179,0.7279415690711261,0.734778993436673,0.7343186127980531,0.7480496136060724,0.7363804334285085,0.006548089083389815
1.9347056865692138,0.2036094690664814,0.05226879119873047,0.009586757971173782,200,20,2,,0.5,,entropy,True,"{'n_estimators': 200, 'min_samples_split': 20, 'min_samples_leaf': 2, 'max_samples': None, 'max_features': 0.5, 'max_depth': None, 'criterion': 'entropy', 'bootstrap': True}",0.520573796552784,0.5615798128038749,0.5312972068352789,0.512975299516609,0.46775090292325583,0.5188354037263606,0.03042817805055655,37,0.8499664646748522,0.8360372573785291,0.8476518638557803,0.8510371033567905,0.8540284540328467,0.8477442286597597,0.006202169830848595
5.482367372512817,0.5672673389678089,0.14468002319335938,0.036520394491062,800,20,8,0.7,0.75,4,entropy,True,"{'n_estimators': 800, 'min_samples_split': 20, 'min_samples_leaf': 8, 'max_samples': 0.7, 'max_features': 0.75, 'max_depth': 4, 'criterion': 'entropy', 'bootstrap': True}",0.49465556351528495,0.5565386378463477,0.531565582189342,0.524114733375108,0.48229772570298096,0.5178344485258127,0.026556052642483792,38,0.5668614325669441,0.5626070258648237,0.5741374877336334,0.572497651018165,0.5775052336427025,0.5707217661652537,0.0053214196882929565
3.841337060928345,0.2779246848675156,0.09647836685180664,0.01430582088205823,600,5,2,0.85,0.75,4,gini,True,"{'n_estimators': 600, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_samples': 0.85, 'max_features': 0.75, 'max_depth': 4, 'criterion': 'gini', 'bootstrap': True}",0.496936298512256,0.5574238794338704,0.5299108952307622,0.522043619044806,0.4825319097546523,0.5177693203952695,0.0261299117121003,39,0.5666831829843616,0.5652499750123723,0.5770416860619086,0.5804302064905218,0.5777595089352584,0.5734329118968845,0.006216496135046096
1.7368849277496339,0.1690576659442254,0.03822050094604492,0.00793902349218695,200,20,8,,,5,gini,True,"{'n_estimators': 200, 'min_samples_split': 20, 'min_samples_leaf': 8, 'max_samples': None, 'max_features': None, 'max_depth': 5, 'criterion': 'gini', 'bootstrap': True}",0.5217374875728747,0.5545656141859782,0.5222330819670055,0.5178168264993336,0.4719986434515235,0.5176703307353431,0.026399041212914153,40,0.6073396851413125,0.6064460252437691,0.613989360312204,0.6159796649351483,0.6199352989979116,0.6127380069260691,0.005149876827544535
8.337693357467652,0.4510042855702723,0.2017296314239502,0.07821825175754213,800,5,4,0.7,,6,log_loss,True,"{'n_estimators': 800, 'min_samples_split': 5, 'min_samples_leaf': 4, 'max_samples': 0.7, 'max_features': None, 'max_depth': 6, 'criterion': 'log_loss', 'bootstrap': True}",0.5256043908748372,0.5511777902543455,0.5185935214546444,0.517148057708297,0.47060925191582087,0.516626602441589,0.026061935844580122,41,0.6629708175363435,0.658109992682543,0.6635226314352459,0.6712717992978401,0.6741089162515623,0.6659968314407069,0.00584998901342558
7.074389410018921,0.5243453514276688,0.15565719604492187,0.029626525359010655,800,10,2,0.7,,5,log_loss,True,"{'n_estimators': 800, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_samples': 0.7, 'max_features': None, 'max_depth': 5, 'criterion': 'log_loss', 'bootstrap': True}",0.5189926049185566,0.5492726666542138,0.5168615336270067,0.5141827103531078,0.4731511617868827,0.5144921354679535,0.02426819099690394,42,0.6193375126656383,0.6168857105474478,0.6259020378381281,0.6257515518351893,0.6284328936220559,0.6232619413016919,0.004380969686736659
2.0217613220214843,0.31457034194826927,0.0901494026184082,0.042245701925075076,400,5,1,0.7,sqrt,5,gini,True,"{'n_estimators': 400, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_samples': 0.7, 'max_features': 'sqrt', 'max_depth': 5, 'criterion': 'gini', 'bootstrap': True}",0.4817444701001298,0.5646055691664739,0.5387608593051859,0.5055427921093739,0.4774167834898721,0.5136140948342071,0.033536709662286904,43,0.6201218912682829,0.6191516122056634,0.6265306200690123,0.627381495389883,0.6293125724483944,0.6244996382762473,0.004083145222221803
1.9021831035614014,0.26319735980435066,0.0524594783782959,0.015301797266369604,200,10,4,0.85,0.75,10,gini,True,"{'n_estimators': 200, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_samples': 0.85, 'max_features': 0.75, 'max_depth': 10, 'criterion': 'gini', 'bootstrap': True}",0.5127703222475887,0.5519849577800018,0.5219145586987158,0.5112021188594604,0.46828122579731035,0.5132306366766154,0.02684058202861843,44,0.8311958954694697,0.815751895947722,0.8170021840974098,0.8318620041206612,0.8311067619097887,0.8253837483090102,0.0073691917629216015
